num_mes,anio,mes,departamento,salario,cant_salario,cod_dpto
11,2015,Nov,Guainía,$2.000.001 0 $3.000.000,4,30
11,2015,Nov,Guainía,$3.000.001 0 $4.000.000,0,30
11,2015,Nov,Guainía,$4.000.001 0 $6.000.000,1,30
11,2015,Nov,Guainía,$6.000.001 0 $8.000.000,0,30
11,2015,Nov,Guainía,$8.000.001 0 $10.000.000,0,30
11,2015,Nov,Guainía,$10.000.0010$12.000.000,0,30
11,2015,Nov,Guainía,$12.000.0010$15.000.000,0,30
11,2015,Nov,Guainía,>$15.000.001,0,30
11,2015,Nov,Guainía,A convenir,0,30
11,2015,Nov,Guainía,No especifica Salario,0,30
11,2015,Nov,Guaviare,Salario Mínimo,12,31
11,2015,Nov,Guaviare,Salario Mínimo 0 $1.000.000,0,31
11,2015,Nov,Guaviare,$1.000.001 0 $1.500.000,3,31
11,2015,Nov,Guaviare,$1.500.001 0 $2.000.000,0,31
11,2015,Nov,Guaviare,$2.000.001 0 $3.000.000,0,31
11,2015,Nov,Guaviare,$3.000.001 0 $4.000.000,0,31
11,2015,Nov,Guaviare,$4.000.001 0 $6.000.000,0,31
11,2015,Nov,Guaviare,$6.000.001 0 $8.000.000,0,31
11,2015,Nov,Guaviare,$8.000.001 0 $10.000.000,0,31
11,2015,Nov,Guaviare,$10.000.0010$12.000.000,0,31
11,2015,Nov,Guaviare,$12.000.0010$15.000.000,0,31
11,2015,Nov,Guaviare,>$15.000.001,0,31
11,2015,Nov,Guaviare,A convenir,0,31
11,2015,Nov,Guaviare,No especifica Salario,0,31
11,2015,Nov,Huila,Salario Mínimo,545,13
11,2015,Nov,Huila,Salario Mínimo 0 $1.000.000,45,13
11,2015,Nov,Huila,$1.000.001 0 $1.500.000,173,13
11,2015,Nov,Huila,$1.500.001 0 $2.000.000,54,13
11,2015,Nov,Huila,$2.000.001 0 $3.000.000,32,13
11,2015,Nov,Huila,$3.000.001 0 $4.000.000,22,13
11,2015,Nov,Huila,$4.000.001 0 $6.000.000,13,13
11,2015,Nov,Huila,$6.000.001 0 $8.000.000,0,13
11,2015,Nov,Huila,$8.000.001 0 $10.000.000,0,13
11,2015,Nov,Huila,$10.000.0010$12.000.000,0,13
11,2015,Nov,Huila,$12.000.0010$15.000.000,1,13
11,2015,Nov,Huila,>$15.000.001,0,13
11,2015,Nov,Huila,A convenir,141,13
11,2015,Nov,Huila,No especifica Salario,3,13
11,2015,Nov,La Guajira,Salario Mínimo,144,14
11,2015,Nov,La Guajira,Salario Mínimo 0 $1.000.000,20,14
11,2015,Nov,La Guajira,$1.000.001 0 $1.500.000,51,14
11,2015,Nov,La Guajira,$1.500.001 0 $2.000.000,17,14
11,2015,Nov,La Guajira,$2.000.001 0 $3.000.000,17,14
11,2015,Nov,La Guajira,$3.000.001 0 $4.000.000,2,14
11,2015,Nov,La Guajira,$4.000.001 0 $6.000.000,0,14
11,2015,Nov,La Guajira,$6.000.001 0 $8.000.000,1,14
11,2015,Nov,La Guajira,$8.000.001 0 $10.000.000,0,14
11,2015,Nov,La Guajira,$10.000.0010$12.000.000,0,14
11,2015,Nov,La Guajira,$12.000.0010$15.000.000,0,14
11,2015,Nov,La Guajira,>$15.000.001,0,14
11,2015,Nov,La Guajira,A convenir,72,14
11,2015,Nov,La Guajira,No especifica Salario,1,14
11,2015,Nov,Magdalena,Salario Mínimo,350,15
11,2015,Nov,Magdalena,Salario Mínimo 0 $1.000.000,31,15
11,2015,Nov,Magdalena,$1.000.001 0 $1.500.000,91,15
11,2015,Nov,Magdalena,$1.500.001 0 $2.000.000,49,15
11,2015,Nov,Magdalena,$2.000.001 0 $3.000.000,51,15
11,2015,Nov,Magdalena,$3.000.001 0 $4.000.000,23,15
11,2015,Nov,Magdalena,$4.000.001 0 $6.000.000,7,15
11,2015,Nov,Magdalena,$6.000.001 0 $8.000.000,1,15
11,2015,Nov,Magdalena,$8.000.001 0 $10.000.000,4,15
11,2015,Nov,Magdalena,$10.000.0010$12.000.000,0,15
11,2015,Nov,Magdalena,$12.000.0010$15.000.000,0,15
11,2015,Nov,Magdalena,>$15.000.001,2,15
11,2015,Nov,Magdalena,A convenir,144,15
11,2015,Nov,Magdalena,No especifica Salario,2,15
11,2015,Nov,Meta,Salario Mínimo,579,16
11,2015,Nov,Meta,Salario Mínimo 0 $1.000.000,52,16
11,2015,Nov,Meta,$1.000.001 0 $1.500.000,134,16
11,2015,Nov,Meta,$1.500.001 0 $2.000.000,103,16
11,2015,Nov,Meta,$2.000.001 0 $3.000.000,94,16
11,2015,Nov,Meta,$3.000.001 0 $4.000.000,14,16
11,2015,Nov,Meta,$4.000.001 0 $6.000.000,9,16
11,2015,Nov,Meta,$6.000.001 0 $8.000.000,1,16
11,2015,Nov,Meta,$8.000.001 0 $10.000.000,0,16
11,2015,Nov,Meta,$10.000.0010$12.000.000,0,16
11,2015,Nov,Meta,$12.000.0010$15.000.000,0,16
11,2015,Nov,Meta,>$15.000.001,0,16
11,2015,Nov,Meta,A convenir,931,16
11,2015,Nov,Meta,No especifica Salario,35,16
11,2015,Nov,Nariño,Salario Mínimo,479,17
11,2015,Nov,Nariño,Salario Mínimo 0 $1.000.000,40,17
11,2015,Nov,Nariño,$1.000.001 0 $1.500.000,109,17
11,2015,Nov,Nariño,$1.500.001 0 $2.000.000,31,17
11,2015,Nov,Nariño,$2.000.001 0 $3.000.000,43,17
11,2015,Nov,Nariño,$3.000.001 0 $4.000.000,21,17
11,2015,Nov,Nariño,$4.000.001 0 $6.000.000,7,17
11,2015,Nov,Nariño,$6.000.001 0 $8.000.000,0,17
11,2015,Nov,Nariño,$8.000.001 0 $10.000.000,1,17
11,2015,Nov,Nariño,$10.000.0010$12.000.000,0,17
11,2015,Nov,Nariño,$12.000.0010$15.000.000,0,17
11,2015,Nov,Nariño,>$15.000.001,0,17
11,2015,Nov,Nariño,A convenir,81,17
11,2015,Nov,Nariño,No especifica Salario,5,17
11,2015,Nov,Norte de Santander,Salario Mínimo,434,18
11,2015,Nov,Norte de Santander,Salario Mínimo 0 $1.000.000,25,18
11,2015,Nov,Norte de Santander,$1.000.001 0 $1.500.000,61,18
11,2015,Nov,Norte de Santander,$1.500.001 0 $2.000.000,33,18
11,2015,Nov,Norte de Santander,$2.000.001 0 $3.000.000,37,18
11,2015,Nov,Norte de Santander,$3.000.001 0 $4.000.000,10,18
11,2015,Nov,Norte de Santander,$4.000.001 0 $6.000.000,2,18
11,2015,Nov,Norte de Santander,$6.000.001 0 $8.000.000,3,18
11,2015,Nov,Norte de Santander,$8.000.001 0 $10.000.000,1,18
11,2015,Nov,Norte de Santander,$10.000.0010$12.000.000,0,18
11,2015,Nov,Norte de Santander,$12.000.0010$15.000.000,0,18
11,2015,Nov,Norte de Santander,>$15.000.001,0,18
11,2015,Nov,Norte de Santander,A convenir,270,18
11,2015,Nov,Norte de Santander,No especifica Salario,3,18
11,2015,Nov,Putumayo,Salario Mínimo,46,27
11,2015,Nov,Putumayo,Salario Mínimo 0 $1.000.000,5,27
11,2015,Nov,Putumayo,$1.000.001 0 $1.500.000,24,27
11,2015,Nov,Putumayo,$1.500.001 0 $2.000.000,23,27
11,2015,Nov,Putumayo,$2.000.001 0 $3.000.000,4,27
11,2015,Nov,Putumayo,$3.000.001 0 $4.000.000,7,27
11,2015,Nov,Putumayo,$4.000.001 0 $6.000.000,0,27
11,2015,Nov,Putumayo,$6.000.001 0 $8.000.000,0,27
11,2015,Nov,Putumayo,$8.000.001 0 $10.000.000,0,27
11,2015,Nov,Putumayo,$10.000.0010$12.000.000,0,27
11,2015,Nov,Putumayo,$12.000.0010$15.000.000,0,27
11,2015,Nov,Putumayo,>$15.000.001,0,27
11,2015,Nov,Putumayo,A convenir,88,27
11,2015,Nov,Putumayo,No especifica Salario,5,27
11,2015,Nov,Quindío,Salario Mínimo,315,19
11,2015,Nov,Quindío,Salario Mínimo 0 $1.000.000,17,19
11,2015,Nov,Quindío,$1.000.001 0 $1.500.000,64,19
11,2015,Nov,Quindío,$1.500.001 0 $2.000.000,25,19
11,2015,Nov,Quindío,$2.000.001 0 $3.000.000,27,19
11,2015,Nov,Quindío,$3.000.001 0 $4.000.000,9,19
11,2015,Nov,Quindío,$4.000.001 0 $6.000.000,4,19
11,2015,Nov,Quindío,$6.000.001 0 $8.000.000,1,19
11,2015,Nov,Quindío,$8.000.001 0 $10.000.000,0,19
11,2015,Nov,Quindío,$10.000.0010$12.000.000,0,19
11,2015,Nov,Quindío,$12.000.0010$15.000.000,0,19
11,2015,Nov,Quindío,>$15.000.001,0,19
11,2015,Nov,Quindío,A convenir,84,19
11,2015,Nov,Quindío,No especifica Salario,2,19
11,2015,Nov,Risaralda,Salario Mínimo,976,20
11,2015,Nov,Risaralda,Salario Mínimo 0 $1.000.000,66,20
11,2015,Nov,Risaralda,$1.000.001 0 $1.500.000,229,20
11,2015,Nov,Risaralda,$1.500.001 0 $2.000.000,76,20
11,2015,Nov,Risaralda,$2.000.001 0 $3.000.000,68,20
11,2015,Nov,Risaralda,$3.000.001 0 $4.000.000,20,20
11,2015,Nov,Risaralda,$4.000.001 0 $6.000.000,14,20
11,2015,Nov,Risaralda,$6.000.001 0 $8.000.000,2,20
11,2015,Nov,Risaralda,$8.000.001 0 $10.000.000,0,20
11,2015,Nov,Risaralda,$10.000.0010$12.000.000,0,20
11,2015,Nov,Risaralda,$12.000.0010$15.000.000,0,20
11,2015,Nov,Risaralda,>$15.000.001,1,20
11,2015,Nov,Risaralda,A convenir,470,20
11,2015,Nov,Risaralda,No especifica Salario,13,20
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo,45,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo 0 $1.000.000,0,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.000.001 0 $1.500.000,17,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.500.001 0 $2.000.000,4,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$2.000.001 0 $3.000.000,6,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$3.000.001 0 $4.000.000,6,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$4.000.001 0 $6.000.000,1,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$6.000.001 0 $8.000.000,0,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$8.000.001 0 $10.000.000,0,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$10.000.0010$12.000.000,1,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",$12.000.0010$15.000.000,0,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",>$15.000.001,0,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",A convenir,6,28
11,2015,Nov,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica Salario,0,28
11,2015,Nov,Santander,Salario Mínimo,2022,21
11,2015,Nov,Santander,Salario Mínimo 0 $1.000.000,190,21
11,2015,Nov,Santander,$1.000.001 0 $1.500.000,441,21
11,2015,Nov,Santander,$1.500.001 0 $2.000.000,247,21
11,2015,Nov,Santander,$2.000.001 0 $3.000.000,175,21
11,2015,Nov,Santander,$3.000.001 0 $4.000.000,53,21
11,2015,Nov,Santander,$4.000.001 0 $6.000.000,39,21
11,2015,Nov,Santander,$6.000.001 0 $8.000.000,18,21
11,2015,Nov,Santander,$8.000.001 0 $10.000.000,3,21
11,2015,Nov,Santander,$10.000.0010$12.000.000,2,21
11,2015,Nov,Santander,$12.000.0010$15.000.000,1,21
11,2015,Nov,Santander,>$15.000.001,2,21
11,2015,Nov,Santander,A convenir,1117,21
11,2015,Nov,Santander,No especifica Salario,116,21
11,2015,Nov,Sucre,Salario Mínimo,106,22
11,2015,Nov,Sucre,Salario Mínimo 0 $1.000.000,11,22
11,2015,Nov,Sucre,$1.000.001 0 $1.500.000,22,22
11,2015,Nov,Sucre,$1.500.001 0 $2.000.000,14,22
11,2015,Nov,Sucre,$2.000.001 0 $3.000.000,14,22
11,2015,Nov,Sucre,$3.000.001 0 $4.000.000,4,22
11,2015,Nov,Sucre,$4.000.001 0 $6.000.000,5,22
11,2015,Nov,Sucre,$6.000.001 0 $8.000.000,1,22
11,2015,Nov,Sucre,$8.000.001 0 $10.000.000,1,22
11,2015,Nov,Sucre,$10.000.0010$12.000.000,0,22
11,2015,Nov,Sucre,$12.000.0010$15.000.000,0,22
11,2015,Nov,Sucre,>$15.000.001,0,22
11,2015,Nov,Sucre,A convenir,47,22
11,2015,Nov,Sucre,No especifica Salario,4,22
11,2015,Nov,Tolima,Salario Mínimo,710,23
11,2015,Nov,Tolima,Salario Mínimo 0 $1.000.000,45,23
11,2015,Nov,Tolima,$1.000.001 0 $1.500.000,119,23
11,2015,Nov,Tolima,$1.500.001 0 $2.000.000,78,23
11,2015,Nov,Tolima,$2.000.001 0 $3.000.000,71,23
11,2015,Nov,Tolima,$3.000.001 0 $4.000.000,16,23
11,2015,Nov,Tolima,$4.000.001 0 $6.000.000,6,23
11,2015,Nov,Tolima,$6.000.001 0 $8.000.000,2,23
11,2015,Nov,Tolima,$8.000.001 0 $10.000.000,3,23
11,2015,Nov,Tolima,$10.000.0010$12.000.000,0,23
11,2015,Nov,Tolima,$12.000.0010$15.000.000,0,23
11,2015,Nov,Tolima,>$15.000.001,3,23
11,2015,Nov,Tolima,A convenir,241,23
11,2015,Nov,Tolima,No especifica Salario,5,23
11,2015,Nov,Valle del Cauca,Salario Mínimo,4074,24
11,2015,Nov,Valle del Cauca,Salario Mínimo 0 $1.000.000,449,24
11,2015,Nov,Valle del Cauca,$1.000.001 0 $1.500.000,1065,24
11,2015,Nov,Valle del Cauca,$1.500.001 0 $2.000.000,515,24
11,2015,Nov,Valle del Cauca,$2.000.001 0 $3.000.000,418,24
11,2015,Nov,Valle del Cauca,$3.000.001 0 $4.000.000,150,24
11,2015,Nov,Valle del Cauca,$4.000.001 0 $6.000.000,86,24
11,2015,Nov,Valle del Cauca,$6.000.001 0 $8.000.000,21,24
11,2015,Nov,Valle del Cauca,$8.000.001 0 $10.000.000,8,24
11,2015,Nov,Valle del Cauca,$10.000.0010$12.000.000,3,24
11,2015,Nov,Valle del Cauca,$12.000.0010$15.000.000,5,24
11,2015,Nov,Valle del Cauca,>$15.000.001,7,24
11,2015,Nov,Valle del Cauca,A convenir,1956,24
11,2015,Nov,Valle del Cauca,No especifica Salario,55,24
11,2015,Nov,Vaupés,Salario Mínimo,1,32
11,2015,Nov,Vaupés,Salario Mínimo 0 $1.000.000,0,32
11,2015,Nov,Vaupés,$1.000.001 0 $1.500.000,0,32
11,2015,Nov,Vaupés,$1.500.001 0 $2.000.000,0,32
11,2015,Nov,Vaupés,$2.000.001 0 $3.000.000,0,32
11,2015,Nov,Vaupés,$3.000.001 0 $4.000.000,0,32
11,2015,Nov,Vaupés,$4.000.001 0 $6.000.000,0,32
11,2015,Nov,Vaupés,$6.000.001 0 $8.000.000,0,32
11,2015,Nov,Vaupés,$8.000.001 0 $10.000.000,0,32
11,2015,Nov,Vaupés,$10.000.0010$12.000.000,0,32
11,2015,Nov,Vaupés,$12.000.0010$15.000.000,0,32
11,2015,Nov,Vaupés,>$15.000.001,0,32
11,2015,Nov,Vaupés,A convenir,0,32
11,2015,Nov,Vaupés,No especifica Salario,0,32
11,2015,Nov,Vichada,Salario Mínimo,1,33
11,2015,Nov,Vichada,Salario Mínimo 0 $1.000.000,0,33
11,2015,Nov,Vichada,$1.000.001 0 $1.500.000,0,33
11,2015,Nov,Vichada,$1.500.001 0 $2.000.000,0,33
11,2015,Nov,Vichada,$2.000.001 0 $3.000.000,1,33
11,2015,Nov,Vichada,$3.000.001 0 $4.000.000,0,33
11,2015,Nov,Vichada,$4.000.001 0 $6.000.000,0,33
11,2015,Nov,Vichada,$6.000.001 0 $8.000.000,0,33
11,2015,Nov,Vichada,$8.000.001 0 $10.000.000,0,33
11,2015,Nov,Vichada,$10.000.0010$12.000.000,0,33
11,2015,Nov,Vichada,$12.000.0010$15.000.000,0,33
11,2015,Nov,Vichada,>$15.000.001,0,33
11,2015,Nov,Vichada,A convenir,6,33
11,2015,Nov,Vichada,No especifica Salario,0,33
12,2015,Dic,Amazonas,Salario Mínimo,15,29
12,2015,Dic,Amazonas,Salario Mínimo 0 $1.000.000,0,29
12,2015,Dic,Amazonas,$1.000.001 0 $1.500.000,5,29
12,2015,Dic,Amazonas,$1.500.001 0 $2.000.000,1,29
12,2015,Dic,Amazonas,$2.000.001 0 $3.000.000,1,29
12,2015,Dic,Amazonas,$3.000.001 0 $4.000.000,1,29
12,2015,Dic,Amazonas,$4.000.001 0 $6.000.000,0,29
12,2015,Dic,Amazonas,$6.000.001 0 $8.000.000,0,29
12,2015,Dic,Amazonas,$8.000.001 0 $10.000.000,0,29
12,2015,Dic,Amazonas,$10.000.0010$12.000.000,0,29
12,2015,Dic,Amazonas,$12.000.0010$15.000.000,0,29
12,2015,Dic,Amazonas,>$15.000.001,0,29
12,2015,Dic,Amazonas,A convenir,0,29
12,2015,Dic,Amazonas,No especifica Salario,11,29
12,2015,Dic,Antioquia,Salario Mínimo,3870,1
12,2015,Dic,Antioquia,Salario Mínimo 0 $1.000.000,361,1
12,2015,Dic,Antioquia,$1.000.001 0 $1.500.000,1017,1
12,2015,Dic,Antioquia,$1.500.001 0 $2.000.000,513,1
12,2015,Dic,Antioquia,$2.000.001 0 $3.000.000,563,1
12,2015,Dic,Antioquia,$3.000.001 0 $4.000.000,254,1
12,2015,Dic,Antioquia,$4.000.001 0 $6.000.000,151,1
12,2015,Dic,Antioquia,$6.000.001 0 $8.000.000,27,1
12,2015,Dic,Antioquia,$8.000.001 0 $10.000.000,17,1
12,2015,Dic,Antioquia,$10.000.0010$12.000.000,11,1
12,2015,Dic,Antioquia,$12.000.0010$15.000.000,6,1
12,2015,Dic,Antioquia,>$15.000.001,4,1
12,2015,Dic,Antioquia,A convenir,1822,1
12,2015,Dic,Antioquia,No especifica Salario,3327,1
12,2015,Dic,Arauca,Salario Mínimo,20,25
12,2015,Dic,Arauca,Salario Mínimo 0 $1.000.000,0,25
12,2015,Dic,Arauca,$1.000.001 0 $1.500.000,3,25
12,2015,Dic,Arauca,$1.500.001 0 $2.000.000,5,25
12,2015,Dic,Arauca,$2.000.001 0 $3.000.000,9,25
12,2015,Dic,Arauca,$3.000.001 0 $4.000.000,3,25
12,2015,Dic,Arauca,$4.000.001 0 $6.000.000,1,25
12,2015,Dic,Arauca,$6.000.001 0 $8.000.000,1,25
12,2015,Dic,Arauca,$8.000.001 0 $10.000.000,0,25
12,2015,Dic,Arauca,$10.000.0010$12.000.000,0,25
12,2015,Dic,Arauca,$12.000.0010$15.000.000,0,25
12,2015,Dic,Arauca,>$15.000.001,0,25
12,2015,Dic,Arauca,A convenir,51,25
12,2015,Dic,Arauca,No especifica Salario,23,25
12,2015,Dic,Atlántico,Salario Mínimo,923,2
12,2015,Dic,Atlántico,Salario Mínimo 0 $1.000.000,115,2
12,2015,Dic,Atlántico,$1.000.001 0 $1.500.000,381,2
12,2015,Dic,Atlántico,$1.500.001 0 $2.000.000,173,2
12,2015,Dic,Atlántico,$2.000.001 0 $3.000.000,172,2
12,2015,Dic,Atlántico,$3.000.001 0 $4.000.000,64,2
12,2015,Dic,Atlántico,$4.000.001 0 $6.000.000,29,2
12,2015,Dic,Atlántico,$6.000.001 0 $8.000.000,5,2
12,2015,Dic,Atlántico,$8.000.001 0 $10.000.000,4,2
12,2015,Dic,Atlántico,$10.000.0010$12.000.000,2,2
12,2015,Dic,Atlántico,$12.000.0010$15.000.000,1,2
12,2015,Dic,Atlántico,>$15.000.001,1,2
12,2015,Dic,Atlántico,A convenir,519,2
12,2015,Dic,Atlántico,No especifica Salario,871,2
12,2015,Dic,Bogotá D.C.,Salario Mínimo,22586,3
12,2015,Dic,Bogotá D.C.,Salario Mínimo 0 $1.000.000,1736,3
12,2015,Dic,Bogotá D.C.,$1.000.001 0 $1.500.000,7532,3
12,2015,Dic,Bogotá D.C.,$1.500.001 0 $2.000.000,2913,3
12,2015,Dic,Bogotá D.C.,$2.000.001 0 $3.000.000,3099,3
12,2015,Dic,Bogotá D.C.,$3.000.001 0 $4.000.000,1450,3
12,2015,Dic,Bogotá D.C.,$4.000.001 0 $6.000.000,937,3
12,2015,Dic,Bogotá D.C.,$6.000.001 0 $8.000.000,227,3
12,2015,Dic,Bogotá D.C.,$8.000.001 0 $10.000.000,152,3
12,2015,Dic,Bogotá D.C.,$10.000.0010$12.000.000,49,3
12,2015,Dic,Bogotá D.C.,$12.000.0010$15.000.000,35,3
12,2015,Dic,Bogotá D.C.,>$15.000.001,34,3
12,2015,Dic,Bogotá D.C.,A convenir,4567,3
12,2015,Dic,Bogotá D.C.,No especifica Salario,12793,3
12,2015,Dic,Bolívar,Salario Mínimo,492,4
12,2015,Dic,Bolívar,Salario Mínimo 0 $1.000.000,58,4
12,2015,Dic,Bolívar,$1.000.001 0 $1.500.000,186,4
12,2015,Dic,Bolívar,$1.500.001 0 $2.000.000,77,4
12,2015,Dic,Bolívar,$2.000.001 0 $3.000.000,67,4
12,2015,Dic,Bolívar,$3.000.001 0 $4.000.000,42,4
12,2015,Dic,Bolívar,$4.000.001 0 $6.000.000,30,4
12,2015,Dic,Bolívar,$6.000.001 0 $8.000.000,8,4
12,2015,Dic,Bolívar,$8.000.001 0 $10.000.000,3,4
12,2015,Dic,Bolívar,$10.000.0010$12.000.000,0,4
12,2015,Dic,Bolívar,$12.000.0010$15.000.000,1,4
12,2015,Dic,Bolívar,>$15.000.001,1,4
12,2015,Dic,Bolívar,A convenir,255,4
12,2015,Dic,Bolívar,No especifica Salario,453,4
12,2015,Dic,Boyacá,Salario Mínimo,315,5
12,2015,Dic,Boyacá,Salario Mínimo 0 $1.000.000,25,5
12,2015,Dic,Boyacá,$1.000.001 0 $1.500.000,111,5
12,2015,Dic,Boyacá,$1.500.001 0 $2.000.000,31,5
12,2015,Dic,Boyacá,$2.000.001 0 $3.000.000,29,5
12,2015,Dic,Boyacá,$3.000.001 0 $4.000.000,9,5
12,2015,Dic,Boyacá,$4.000.001 0 $6.000.000,4,5
12,2015,Dic,Boyacá,$6.000.001 0 $8.000.000,1,5
12,2015,Dic,Boyacá,$8.000.001 0 $10.000.000,0,5
12,2015,Dic,Boyacá,$10.000.0010$12.000.000,1,5
12,2015,Dic,Boyacá,$12.000.0010$15.000.000,0,5
12,2015,Dic,Boyacá,>$15.000.001,0,5
12,2015,Dic,Boyacá,A convenir,129,5
12,2015,Dic,Boyacá,No especifica Salario,169,5
12,2015,Dic,Caldas,Salario Mínimo,272,6
12,2015,Dic,Caldas,Salario Mínimo 0 $1.000.000,13,6
12,2015,Dic,Caldas,$1.000.001 0 $1.500.000,77,6
12,2015,Dic,Caldas,$1.500.001 0 $2.000.000,48,6
12,2015,Dic,Caldas,$2.000.001 0 $3.000.000,42,6
12,2015,Dic,Caldas,$3.000.001 0 $4.000.000,10,6
12,2015,Dic,Caldas,$4.000.001 0 $6.000.000,8,6
12,2015,Dic,Caldas,$6.000.001 0 $8.000.000,3,6
12,2015,Dic,Caldas,$8.000.001 0 $10.000.000,0,6
12,2015,Dic,Caldas,$10.000.0010$12.000.000,0,6
12,2015,Dic,Caldas,$12.000.0010$15.000.000,0,6
12,2015,Dic,Caldas,>$15.000.001,0,6
12,2015,Dic,Caldas,A convenir,199,6
12,2015,Dic,Caldas,No especifica Salario,203,6
12,2015,Dic,Caquetá,Salario Mínimo,34,7
12,2015,Dic,Caquetá,Salario Mínimo 0 $1.000.000,2,7
12,2015,Dic,Caquetá,$1.000.001 0 $1.500.000,7,7
12,2015,Dic,Caquetá,$1.500.001 0 $2.000.000,7,7
12,2015,Dic,Caquetá,$2.000.001 0 $3.000.000,2,7
12,2015,Dic,Caquetá,$3.000.001 0 $4.000.000,4,7
12,2015,Dic,Caquetá,$4.000.001 0 $6.000.000,0,7
12,2015,Dic,Caquetá,$6.000.001 0 $8.000.000,0,7
12,2015,Dic,Caquetá,$8.000.001 0 $10.000.000,0,7
12,2015,Dic,Caquetá,$10.000.0010$12.000.000,0,7
12,2015,Dic,Caquetá,$12.000.0010$15.000.000,0,7
12,2015,Dic,Caquetá,>$15.000.001,0,7
12,2015,Dic,Caquetá,A convenir,17,7
12,2015,Dic,Caquetá,No especifica Salario,25,7
12,2015,Dic,Casanare,Salario Mínimo,117,26
12,2015,Dic,Casanare,Salario Mínimo 0 $1.000.000,4,26
12,2015,Dic,Casanare,$1.000.001 0 $1.500.000,35,26
12,2015,Dic,Casanare,$1.500.001 0 $2.000.000,17,26
12,2015,Dic,Casanare,$2.000.001 0 $3.000.000,14,26
12,2015,Dic,Casanare,$3.000.001 0 $4.000.000,4,26
12,2015,Dic,Casanare,$4.000.001 0 $6.000.000,5,26
12,2015,Dic,Casanare,$6.000.001 0 $8.000.000,0,26
12,2015,Dic,Casanare,$8.000.001 0 $10.000.000,2,26
12,2015,Dic,Casanare,$10.000.0010$12.000.000,0,26
12,2015,Dic,Casanare,$12.000.0010$15.000.000,0,26
12,2015,Dic,Casanare,>$15.000.001,0,26
12,2015,Dic,Casanare,A convenir,136,26
12,2015,Dic,Casanare,No especifica Salario,74,26
12,2015,Dic,Cauca,Salario Mínimo,216,8
12,2015,Dic,Cauca,Salario Mínimo 0 $1.000.000,19,8
12,2015,Dic,Cauca,$1.000.001 0 $1.500.000,57,8
12,2015,Dic,Cauca,$1.500.001 0 $2.000.000,29,8
12,2015,Dic,Cauca,$2.000.001 0 $3.000.000,25,8
12,2015,Dic,Cauca,$3.000.001 0 $4.000.000,3,8
12,2015,Dic,Cauca,$4.000.001 0 $6.000.000,6,8
12,2015,Dic,Cauca,$6.000.001 0 $8.000.000,1,8
12,2015,Dic,Cauca,$8.000.001 0 $10.000.000,0,8
12,2015,Dic,Cauca,$10.000.0010$12.000.000,0,8
12,2015,Dic,Cauca,$12.000.0010$15.000.000,0,8
12,2015,Dic,Cauca,>$15.000.001,0,8
12,2015,Dic,Cauca,A convenir,38,8
12,2015,Dic,Cauca,No especifica Salario,77,8
12,2015,Dic,Cesar,Salario Mínimo,168,9
12,2015,Dic,Cesar,Salario Mínimo 0 $1.000.000,12,9
12,2015,Dic,Cesar,$1.000.001 0 $1.500.000,47,9
12,2015,Dic,Cesar,$1.500.001 0 $2.000.000,36,9
12,2015,Dic,Cesar,$2.000.001 0 $3.000.000,23,9
12,2015,Dic,Cesar,$3.000.001 0 $4.000.000,13,9
12,2015,Dic,Cesar,$4.000.001 0 $6.000.000,3,9
12,2015,Dic,Cesar,$6.000.001 0 $8.000.000,0,9
12,2015,Dic,Cesar,$8.000.001 0 $10.000.000,3,9
12,2015,Dic,Cesar,$10.000.0010$12.000.000,0,9
12,2015,Dic,Cesar,$12.000.0010$15.000.000,0,9
12,2015,Dic,Cesar,>$15.000.001,0,9
12,2015,Dic,Cesar,A convenir,50,9
12,2015,Dic,Cesar,No especifica Salario,82,9
12,2015,Dic,Chocó,Salario Mínimo,52,12
12,2015,Dic,Chocó,Salario Mínimo 0 $1.000.000,3,12
12,2015,Dic,Chocó,$1.000.001 0 $1.500.000,11,12
12,2015,Dic,Chocó,$1.500.001 0 $2.000.000,3,12
12,2015,Dic,Chocó,$2.000.001 0 $3.000.000,10,12
12,2015,Dic,Chocó,$3.000.001 0 $4.000.000,1,12
12,2015,Dic,Chocó,$4.000.001 0 $6.000.000,1,12
12,2015,Dic,Chocó,$6.000.001 0 $8.000.000,1,12
